"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17301177978516,11.9040279388428,0,0,12.4077272415161,NA,10.9595050811768,9.99902534484863,8.72225379943848,5.6698808670044,8.53836727142334,6.48920488357544,10.6099700927734,6.85751390457153,6.39024066925049,7.11720561981201,0,4.06044292449951,4.11087369918823,0,0,0,0,0,0,2.70805025100708,0,0,0,8.32579040527344,0,0,0,0,0,4.54329490661621,0,0,8.06432151794434,0,0,0,0,0,0,0,4.60517024993896,0,0,0,4.14313459396362,0,0,0,0,0,0,0,0,0,0,4.60517024993896,0,6.28039598464966,0,9.13680171966553,0,0,0,0,0,0,6.32972097396851,0,0,0,0,10.9312477111816,4.14313459396362,10.8066120147705,10.6292715072632,0,0,9.20883941650391,7.48493051528931,5.75890159606934,8.17301177978516,11.3912773132324,8.11581993103027,0,0,0,4.00733327865601,9.22088432312012,0,0,0,6.33505439758301,0,0,9.60184192657471,0,0,4.61512041091919,0,0,0,0,0,0
12.1909332275391,11.5302839279175,9.8219518661499,11.4972534179688,0,8.46062278747559,10.25403881073,11.7907619476318,10.702389717102,7.2363395690918,5.27811479568481,9.10364532470703,8.45956420898438,12.2762889862061,8.28551292419434,5.47646331787109,10.2989025115967,8.76420974731445,6.36302804946899,9.53950023651123,2.0794415473938,8.97638893127441,10.7971439361572,10.5866603851318,10.8348245620728,9.4053316116333,9.73293685913086,8.45765590667725,7.10167598724365,7.41697978973389,8.6355094909668,8.1961612701416,10.3236446380615,7.45760917663574,11.8670625686646,10.4391031265259,7.796058177948,5.61312818527222,10.303638458252,5.5012583732605,8.23509502410889,7.29776811599731,8.62317371368408,8.04398441314697,7.31255340576172,7.70571279525757,7.77233171463013,8.88419437408447,13.7691040039062,15.9985303878784,7.2492151260376,3.76120018959045,13.5060691833496,12.0637369155884,NA,13.4921913146973,12.3462038040161,12.1005563735962,12.7606439590454,12.5971612930298,11.9694128036499,12.8682661056519,12.9316673278809,11.2159061431885,9.55994033813477,11.4682626724243,10.0838489532471,9.80339050292969,9.5931510925293,9.45641899108887,8.18535041809082,11.0905380249023,11.4781789779663,12.430323600769,9.51214694976807,12.1912784576416,9.80587482452393,10.8952941894531,10.5988826751709,2.30258512496948,7.00488185882568,8.57281684875488,8.77709293365479,10.4761610031128,10.1455316543579,10.4266767501831,14.747633934021,10.074031829834,10.8679208755493,12.4476337432861,12.4594392776489,10.1641969680786,10.6245899200439,10.5557346343994,8.61920833587646,10.3043088912964,12.2011861801147,9.23063278198242,11.2440385818481,11.8552379608154,9.3452205657959,7.46965408325195,11.0663261413574,6.29526615142822,6.76619148254395,4.1588830947876,0,8.82379531860352,12.7229862213135,12.2201528549194,12.4822378158569,13.2098226547241,0,12.266640663147,0,7.8312201499939,10.9437818527222,12.5174798965454,12.4231462478638,12.4125213623047,13.100154876709,13.5203609466553,8.16194534301758,0,6.39191722869873,13.3150901794434,11.6336107254028,14.436354637146,14.7962045669556,11.8946237564087,10.852536201477,14.2317218780518,14.1156578063965,12.6327743530273,13.6871528625488,13.981448173523,11.8804121017456,11.7301635742188,7.54960918426514,11.9284858703613,12.4601755142212,12.2303314208984,8.28652095794678,3.7376697063446,11.1975021362305,11.6060609817505,11.5777387619019,12.0255813598633,10.1367797851562,11.7977209091187,12.2203598022461,12.6446599960327,10.6444721221924,5.75257253646851,5.86646795272827,0,8.79315662384033,7.76937866210938
11.2768106460571,0,8.19450569152832,8.83258724212646,0,4.94876003265381,8.74385070800781,9.99360275268555,0,0,7.20934009552002,2.0794415473938,6.7226300239563,8.7760124206543,4.29045963287354,0,4.76217412948608,0,0,0,5.55295944213867,2.56494927406311,0,3.55534815788269,2.4849066734314,0,0,2.7725887298584,0,2.0794415473938,4.46590805053711,3.465735912323,3.09104251861572,0,4.70048046112061,0,0,0,3.465735912323,0,2.56494927406311,0,2.0794415473938,2.7725887298584,0,0,0,0,11.3595180511475,14.2219457626343,0,0,11.6629734039307,10.792818069458,13.3035440444946,NA,11.3807306289673,10.3363733291626,10.7656602859497,9.68227958679199,10.8643884658813,9.9185733795166,10.5739803314209,8.84620952606201,6.22059011459351,7.76895618438721,5.50938844680786,5.06259489059448,8.12592697143555,5.7714409828186,0,0,8.99615669250488,0,4.92725372314453,4.70048046112061,4.29045963287354,6.88141107559204,4.70048046112061,0,0,1.94591009616852,4.53259944915771,8.81447887420654,4.77912330627441,7.43720626831055,14.0309600830078,7.41758060455322,7.79399919509888,0,8.35702419281006,3.66356158256531,8.95118141174316,5.25227355957031,6.8046145439148,7.83676481246948,10.5903902053833,0,9.99592971801758,10.6998224258423,0,0,6.91075086593628,0,4.31748819351196,0,4.52178859710693,8.05706024169922,10.2212867736816,10.6294651031494,10.3172845840454,12.4499320983887,0,9.85927486419678,0,0,4.92725372314453,9.94764804840088,10.5897359848022,10.0941495895386,12.9887657165527,11.7473649978638,5.0434250831604,0,1.7917594909668,11.9494371414185,8.72404479980469,13.2418937683105,13.5882234573364,10.529372215271,6.80239486694336,13.1244707107544,12.0982475280762,10.4997930526733,12.3866720199585,12.9258394241333,9.85172080993652,10.682559967041,0,8.97903823852539,11.5418434143066,8.8493709564209,0,0,0,0,9.72316360473633,8.19863986968994,5.08759641647339,10.8856220245361,0,10.691330909729,8.88654708862305,5.48893785476685,2.83321332931519,7.68248224258423,7.74673271179199,8.32409381866455
5.20948600769043,0,0,8.16137504577637,0,5.15905523300171,0,4.29045963287354,2.99573230743408,0,0,0,0,0,0,0,0,0,0,2.4849066734314,0,0,0,0,3.66356158256531,0,5.75890159606934,0,0,0,0,0,0,0,4.43081665039062,0,0,0,0,0,0,0,0,4.66343927383423,0,0,0,0,11.5106630325317,14.8205862045288,4.49980974197388,0,9.89469909667969,8.25088119506836,10.1060609817505,11.8871269226074,NA,10.9884738922119,10.1841068267822,6.23048162460327,11.2694644927979,7.06817197799683,12.0472412109375,10.0960893630981,8.41049861907959,9.37619400024414,9.66662502288818,8.14902400970459,10.3320827484131,6.37331962585449,5.12396383285522,10.146237373352,10.5370435714722,6.36647033691406,9.14131164550781,7.4610652923584,10.1327724456787,7.92371034622192,7.65064477920532,0,2.7725887298584,3.91202306747437,2.89037179946899,12.0809345245361,7.32383060455322,8.86120796203613,12.5203104019165,4.4188404083252,0,2.70805025100708,0,2.4849066734314,5.43372201919556,0,0,0,7.5283317565918,0,4.29045963287354,6.43935060501099,0,2.56494927406311,0,0,0,0,0,0,10.3286571502686,6.18208503723145,0,9.14023971557617,0,6.53813982009888,0,0,0,4.17438745498657,7.59990215301514,6.31173467636108,8.08794784545898,6.86275768280029,0,0,0,10.5256223678589,11.6636962890625,11.933765411377,13.3018140792847,6.08904504776001,9.50710582733154,11.4164257049561,12.1946125030518,9.80548858642578,11.6125984191895,11.5629529953003,9.95294380187988,10.915488243103,5.96614694595337,10.2412090301514,11.4160623550415,10.1382036209106,0,0,3.13549423217773,10.0567235946655,9.08896350860596,7.9157133102417,7.02553844451904,8.7846212387085,11.3007221221924,8.7013463973999,6.41673231124878,0,0,0,5.63121175765991,1.7917594909668
7.19593715667725,8.60886001586914,3.25809645652771,5.67675399780273,0,0,0,4.75359010696411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12713432312012,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71956443786621,14.2684726715088,1.94591009616852,0,9.42698287963867,5.9506425857544,9.17843723297119,11.394850730896,10.776912689209,NA,9.8312931060791,4.58496761322021,11.793212890625,4.35670900344849,8.65956020355225,8.60024642944336,5.65599203109741,7.27862882614136,4.00733327865601,10.7107219696045,8.9550609588623,0,0,6.52062129974365,6.93439722061157,0,6.0591230392456,5.85507202148438,4.70048046112061,5.30330467224121,0,0,0,0,0,11.0719833374023,0,5.3132061958313,11.111252784729,0,0,0,0,0,0,5.37063789367676,0,0,9.6664981842041,0,0,6.55677843093872,0,0,0,0,0,0,0,0,5.81114101409912,0,5.74620342254639,11.0061416625977,0,5.13579845428467,0,0,0,0,0,7.15539646148682,10.8518772125244,0,0,0,0,8.8939847946167,6.16331481933594,9.87955379486084,11.3975820541382,0,4.04305124282837,10.3341979980469,8.66112041473389,8.13329410552979,10.7996778488159,9.5029354095459,9.23746871948242,8.65834522247314,0,0,7.02820158004761,8.64505863189697,0,0,0,8.00336265563965,7.72488832473755,4.67282867431641,0,8.97106742858887,8.34853744506836,7.65491724014282,9.18911647796631,0,0,0,2.99573230743408,0
5.81114101409912,8.65990734100342,4.02535152435303,9.30100345611572,0,5.01063537597656,10.5490713119507,8.17863845825195,4.04305124282837,5.5451774597168,4.43081665039062,5.17614984512329,2.63905739784241,6.77308034896851,0,1.60943794250488,0,0,3.63758611679077,8.23668575286865,0,0,5.76205158233643,3.61091780662537,7.80425119400024,5.85507202148438,9.22375011444092,0,2.99573230743408,0,0,0,3.49650764465332,3.7376697063446,5.7397928237915,6.1420373916626,0,0,0,0,0,0,10.025749206543,0,0,0,3.33220458030701,0,13.4447641372681,16.6946449279785,5.94279956817627,1.7917594909668,11.6346559524536,8.37930965423584,12.3235626220703,11.6138286590576,11.7207689285278,10.9000673294067,NA,8.10922527313232,10.8049488067627,11.0528879165649,11.1180143356323,11.4673004150391,11.4758777618408,11.5787878036499,11.0573291778564,9.29339408874512,10.9733572006226,5.89715385437012,11.8570890426636,11.2782907485962,11.6121549606323,4.30406522750854,7.16472053527832,11.3609504699707,8.87486743927002,7.00215578079224,8.50370216369629,0,9.46078777313232,3.63758611679077,4.29045963287354,11.1357412338257,3.80666255950928,12.2055225372314,14.175895690918,6.07304430007935,5.49716806411743,4.23410654067993,7.77317380905151,6.13122653961182,8.10167789459229,7.1459846496582,0,2.83321332931519,8.06589317321777,5.18178367614746,7.95331811904907,9.00944709777832,0,4.33073329925537,5.32300996780396,0,3.52636051177979,4.02535152435303,4.96284484863281,4.12713432312012,10.5557346343994,10.5497007369995,9.69116020202637,11.3372383117676,0,7.55590486526489,0,0,8.0494270324707,8.96495151519775,9.43436336517334,10.7265224456787,0,11.0312376022339,9.95778656005859,0,2.83321332931519,12.0041828155518,8.86573505401611,13.1417112350464,12.9494276046753,8.84721565246582,7.93200302124023,11.8945484161377,11.7019910812378,11.0728845596313,13.9448566436768,12.3777751922607,10.6227407455444,7.35946750640869,4.73619842529297,9.15239334106445,9.68446063995361,10.2288265228271,2.83321332931519,0,4.73619842529297,7.44658517837524,6.94601392745972,7.20117092132568,8.06085586547852,7.86672210693359,10.9152879714966,10.5277404785156,9.53126335144043,0,5.26785802841187,0,7.58832359313965,6.79794025421143
5.14749431610107,4.5643482208252,0,5.57594919204712,0,0,7.53422832489014,7.2063775062561,0,0,0,2.4849066734314,0,2.56494927406311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05624580383301,3.09104251861572,0,0,0,0,0,0,0,5.06890439987183,0,0,0,0,0,0,0,0,0,5.30826759338379,10.5336151123047,10.0592088699341,0,10.6733646392822,7.1731915473938,12.8105936050415,10.4548978805542,7.40792417526245,2.99573230743408,6.61606502532959,NA,7.48605251312256,9.30373954772949,4.72738790512085,4.4188404083252,0,4.75359010696411,0,0,10.2071409225464,0,0,0,0,0,0,5.91350317001343,0,7.8659553527832,4.63472890853882,0,0,0,8.05864334106445,10.6697454452515,0,7.31055021286011,8.12563133239746,0,0,0,0,0,0,6.82001638412476,0,3.76120018959045,5.49716806411743,0,0,6.31896829605103,0,0,0,0,0,0,0,0,6.22653675079346,3.21887588500977,4.8903489112854,9.04617309570312,0,0,0,0,0,4.70048046112061,7.1884126663208,0,9.5477409362793,0,0,0,0,10.9573469161987,7.00215578079224,9.41540145874023,10.8548173904419,6.2441668510437,6.81563997268677,10.4427261352539,11.3170928955078,10.1344804763794,11.6422595977783,9.52390956878662,5.85220241546631,0,0,0,0,8.63746166229248,0,5.6383547782898,0,0,0,1.94591009616852,0,5.20948600769043,0,0,0,0,0,0,0,0
8.72972011566162,9.77508544921875,0,7.76344633102417,0,0,4.91998100280762,0,6.43775177001953,0,0,0,0,2.0794415473938,0,0,6.32793664932251,1.60943794250488,0,0,0,0,5.50533151626587,0,6.34388065338135,5.39816284179688,0,0,0,4.53259944915771,0,0,0,0,6.9147310256958,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0118026733398,13.5568199157715,5.27811479568481,0,9.23678779602051,9.643874168396,11.6334953308105,11.0488719940186,11.4721555709839,10.1948127746582,10.4794549942017,5.736572265625,NA,8.19588565826416,10.6433515548706,8.86714553833008,8.4601993560791,8.42770576477051,6.2934193611145,7.98207473754883,6.70073127746582,5.52545309066772,0,9.41727352142334,7.65917158126831,0,5.42934560775757,5.29330492019653,5.60947179794312,2.19722461700439,6.55961513519287,0,0,3.465735912323,0,9.05111026763916,0,6.41345882415771,12.7216024398804,0,4.09434461593628,9.82773971557617,3.21887588500977,1.60943794250488,0,7.37900829315186,3.43398714065552,0,4.95582723617554,5.35658645629883,4.24849510192871,7.1762547492981,0,0,6.53813982009888,0,0,0,0,4.70953035354614,9.47922134399414,7.1380729675293,6.97914505004883,10.6386156082153,4.78749179840088,7.34213161468506,0,0,8.57224941253662,9.2669095993042,6.89467000961304,6.57228231430054,11.4665775299072,11.3376550674438,6.76041460037231,0,0,11.5539331436157,9.0957145690918,11.1499166488647,12.5055618286133,4.18965482711792,7.58222913742065,11.9138803482056,10.7328033447266,9.54738426208496,10.5192680358887,11.5642738342285,8.84115886688232,7.43720626831055,0,8.1475772857666,9.82124614715576,9.59628295898438,2.30258512496948,0,9.7126293182373,9.04793930053711,9.37033081054688,7.88231468200684,0,10.3715200424194,11.7662725448608,8.17891979217529,6.81673574447632,0,0,0,3.29583692550659,0
8.08794784545898,0,6.58479118347168,0,0,0,0,8.64787006378174,7.55590486526489,0,0,6.38012266159058,7.78030300140381,6.17794418334961,0,0,5.68017244338989,0,0,0,0,0,0,1.60943794250488,5.81711101531982,5.42053508758545,0,0,0,0,1.7917594909668,0,0,0,2.70805025100708,0,0,0,4.9767336845398,0,0,0,0,7.42356824874878,0,0,0,0,9.67909336090088,12.1967239379883,3.33220458030701,0,11.314694404602,7.05012273788452,13.0957546234131,9.8109884262085,8.8456335067749,5.97380971908569,10.260217666626,8.72583198547363,8.73937606811523,NA,7.63094663619995,4.60517024993896,0,0,0,4.35670900344849,5.51342868804932,6.01859331130981,0,9.54709815979004,7.59488439559937,0,6.3543701171875,5.72031164169312,0,0,0,0,0,0,0,5.47646331787109,0,10.4321136474609,9.94010829925537,0,7.17930793762207,11.1052875518799,10.0678148269653,5.69709348678589,5.84932470321655,5.50533151626587,0,0,9.08896350860596,2.0794415473938,2.89037179946899,6.79905605316162,0,0,0,0,0,0,0,0,10.1431732177734,4.36944770812988,0,8.66215896606445,0,4.35670900344849,0,0,0,6.99025630950928,8.73584651947021,3.63758611679077,7.69575786590576,11.3285341262817,5.43807935714722,0,0,9.20069408416748,7.90211772918701,10.9500169754028,11.7048015594482,7.8062891960144,5.98393630981445,11.0251655578613,10.485424041748,8.03754329681396,9.96524047851562,11.128321647644,7.93272113800049,9.24358177185059,0,7.14045286178589,8.52218055725098,9.01590538024902,6.9137372970581,0,7.45066070556641,10.1206932067871,9.19349956512451,7.90211772918701,1.7917594909668,6.60258769989014,11.1630697250366,7.81278276443481,4.44265127182007,0,0,0,0,0
0,10.346794128418,8.68575382232666,4.62497282028198,0,3.52636051177979,0,5.18738603591919,0,0,0,8.1507568359375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119743347168,0,0,0,0,0,0,0,0,0,0,0,0,6.12686920166016,0,0,0,0,6.505784034729,0,0,0,0,13.1557598114014,15.8002500534058,5.24174690246582,0,10.3244981765747,7.0003342628479,12.2443218231201,11.986011505127,12.536642074585,9.96246337890625,11.1795349121094,5.35185813903809,10.5790815353394,8.59211540222168,NA,11.8387479782104,11.0309143066406,10.8638525009155,10.8364191055298,6.41836500167847,7.8682541847229,8.70051383972168,5.11799383163452,10.3584728240967,10.8866519927979,9.14505481719971,8.78676223754883,11.7638473510742,13.9149751663208,11.2762155532837,10.3531932830811,3.80666255950928,0,1.7917594909668,7.94022798538208,10.3899183273315,8.2313756942749,5.62762117385864,13.1801986694336,0,0,0,8.58204460144043,3.465735912323,0,0,0,0,4.4188404083252,0,2.70805025100708,9.07107830047607,0,0,0,0,0,0,0,0,9.76961326599121,5.86078643798828,0,8.89604091644287,0,4.1588830947876,0,0,8.11342620849609,7.62997579574585,8.61413860321045,10.0199365615845,10.0001153945923,0,0,0,0,12.1924295425415,9.2874870300293,11.5726928710938,13.5874376296997,8.2150068283081,5.65248918533325,11.6970624923706,12.6041803359985,6.89264154434204,11.7197847366333,12.0147247314453,7.00669527053833,9.38630867004395,0,10.7132616043091,11.4664001464844,12.0566730499268,0,0,0,0,5.56068181991577,5.71042680740356,0,0,7.71556949615479,3.29583692550659,6.00141477584839,0,0,0,0,0
7.44833374023438,0,0,7.2909746170044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6061143875122,13.540548324585,6.92264366149902,0,8.33399105072021,6.51174545288086,7.53262376785278,5.45958566665649,8.69316101074219,8.56350421905518,8.46926307678223,2.0794415473938,4.80402088165283,3.09104251861572,8.15937519073486,NA,10.8674440383911,10.8986263275146,9.56549453735352,10.117226600647,6.99117708206177,7.02997303009033,7.32184982299805,6.8308744430542,8.97815608978271,5.9506425857544,7.54168319702148,8.6440019607544,7.420578956604,7.81035280227661,6.74993133544922,0,7.24494171142578,0,4.99721240997314,10.592677116394,5.01063537597656,6.87832641601562,9.4025297164917,4.82028150558472,0,0,0,0,3.52636051177979,6.97541379928589,7.49665260314941,0,4.43081665039062,0,0,3.52636051177979,0,0,0,0,0,0,0,0,6.39526176452637,4.54329490661621,0,7.99833536148071,0,0,0,0,6.86589097976685,6.5132303237915,4.96981334686279,7.55903816223145,8.48838233947754,0,0,0,0,9.14195442199707,7.97453308105469,10.2071781158447,12.0918731689453,5.61677122116089,8.32893371582031,11.2173585891724,10.3040409088135,8.55775928497314,8.73552513122559,10.5123014450073,9.09605121612549,10.0999174118042,5.64544677734375,7.30586004257202,9.67180728912354,9.81994247436523,3.68887948989868,5.18738603591919,0,7.84188604354858,7.96102142333984,6.76388502120972,4.35670900344849,6.47697257995605,9.35591125488281,6.98193454742432,6.08221912384033,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95788097381592,12.182957649231,0,0,0,0,0,5.84354448318481,4.94164228439331,4.09434461593628,8.36590480804443,4.76217412948608,4.67282867431641,0,7.08422660827637,10.6392631530762,NA,11.4951181411743,9.59294605255127,8.29154682159424,1.7917594909668,3.40119743347168,0,0,8.17301177978516,0,5.23644208908081,4.70048046112061,8.39998531341553,0,3.55534815788269,0,7.8379487991333,0,0,8.57205963134766,0,0,9.69301319122314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91889381408691,0,0,0,0,0,0,0,0,3.71357202529907,0,0,4.54329490661621,0,0,0,0,5.45532131195068,1.94591009616852,6.25575017929077,11.5483989715576,0,0,5.37989711761475,8.4497709274292,0,5.37989711761475,8.0811653137207,2.19722461700439,2.4849066734314,0,0,5.89164400100708,4.8751974105835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.20253562927246,7.85360479354858,0,6.44254016876221,0,0,2.19722461700439,7.90396547317505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56892395019531,12.6803483963013,0,0,2.83321332931519,3.25809645652771,0,3.68887948989868,7.57095861434937,9.63226890563965,10.5829162597656,0,3.49650764465332,0,0,10.9461822509766,11.5092792510986,NA,10.2846603393555,9.38353729248047,3.52636051177979,5.04985618591309,0,0,8.54519748687744,4.80402088165283,7.0817084312439,6.3526291847229,0,3.178053855896,7.89729642868042,0,7.28413486480713,0,7.69165658950806,9.49386405944824,3.82864141464233,6.16331481933594,10.0242443084717,0,4.31748819351196,0,7.86134195327759,7.86480379104614,8.09925079345703,5.92958927154541,5.95324325561523,4.48863649368286,9.34975433349609,5.85793304443359,0,6.73459148406982,0,0,0,0,0,0,0,0,6.71659469604492,0,1.7917594909668,8.14002418518066,0,0,0,2.89037179946899,6.34212160110474,5.3936276435852,7.51479959487915,3.09104251861572,8.26023387908936,0,4.36944770812988,0,0,9.03312587738037,7.00760078430176,8.76764011383057,11.0285310745239,4.40671920776367,0,10.2777376174927,9.52566146850586,7.06561326980591,8.15737056732178,8.52734184265137,7.89655256271362,9.0728006362915,6.04973363876343,6.99576616287231,9.03943347930908,8.68084144592285,0,0,0,7.60290050506592,6.17378616333008,0,0,6.73815250396729,9.93503475189209,6.12249279022217,0,0,0,0,0,0
5.76832103729248,0,0,8.19671249389648,0,0,0,6.65415239334106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887948989868,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81507301330566,13.1773700714111,0,0,0,0,7.46336317062378,0,7.22037363052368,0,6.80239486694336,0,0,0,5.99893665313721,8.91341590881348,10.0071268081665,10.0337696075439,NA,8.30177021026611,3.71357202529907,8.09101486206055,6.51174545288086,0,8.00936317443848,9.22926044464111,8.58578586578369,6.93634271621704,5.90808296203613,8.83185768127441,5.85507202148438,0,6.86275768280029,0,0,7.08590126037598,0,8.894944190979,11.5092687606812,0,0,0,0,7.29505634307861,5.50533151626587,7.58781719207764,6.32435894012451,3.89182019233704,8.81447887420654,0,6.43133115768433,0,0,0,0,0,0,0,0,0,5.69709348678589,5.56068181991577,0,8.56235790252686,0,7.14124488830566,0,0,0,0,4.76217412948608,0,5.70711040496826,4.51085948944092,9.44580745697021,0,0,10.9233093261719,6.02827835083008,8.90068531036377,11.6622333526611,0,5.78074359893799,10.414813041687,9.97822380065918,8.29229831695557,9.97301387786865,10.6378726959229,6.48463535308838,6.86066389083862,6.2934193611145,5.75257253646851,10.0143575668335,9.56022262573242,0,6.06610822677612,0,10.6108827590942,9.21860599517822,9.32607650756836,4.93447399139404,8.23323726654053,8.41560363769531,9.07027339935303,7.11882638931274,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0798940658569,5.00394630432129,0,0,0,0,0,0,5.44673728942871,0,8.45829200744629,0,0,0,0,9.85350894927979,9.34136867523193,9.28544807434082,9.25893974304199,NA,0,0,0,9.58843421936035,3.49650764465332,3.36729574203491,0,3.61091780662537,0,0,0,0,3.71357202529907,0,0,8.95725250244141,0,0,9.71190357208252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91644287109375,8.41516017913818,0,0,0,8.47782802581787,5.03043794631958,8.38913249969482,10.7906579971313,0,0,6.57507562637329,8.42858028411865,8.57054424285889,9.19958305358887,6.90475082397461,6.62406539916992,0,0,0,5.32300996780396,0,0,0,6.65929412841797,6.02102327346802,0,7.11558198928833,0,0,9.35305404663086,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86518812179565,1.60943794250488,0,0,0,0,0,0,0,0,10.2022581100464,13.0779514312744,0,0,5.03043794631958,0,9.86765289306641,4.82831382751465,4.14313459396362,5.64190721511841,9.01930046081543,0,3.43398714065552,0,4.8751974105835,4.83628177642822,5.04985618591309,2.4849066734314,4.91265487670898,0,NA,2.94443893432617,0,0,0,6.00141477584839,0,8.48755836486816,9.23024082183838,0,7.60290050506592,0,3.49650764465332,0,0,1.60943794250488,0,7.73017501831055,9.63279342651367,0,0,0,0,0,0,0,0,0,0,0,0,7.26961660385132,0,0,0,0,0,0,0,0,6.29710912704468,0,4.86753463745117,4.4188404083252,0,0,0,0,4.02535152435303,0,10.3439016342163,1.60943794250488,0,0,0,0,0,7.9412956237793,10.8018789291382,9.6003532409668,8.78048038482666,6.57646942138672,8.09101486206055,9.80719661712646,9.02147769927979,8.77369403839111,7.81682014465332,10.2718391418457,6.99393320083618,9.63443088531494,0,12.7516794204712,5.72358512878418,9.89121246337891,0,0,0,0,0,7.64539766311646,0,4.34380531311035,0,8.4819803237915,5.69373226165771,0,0,0,0,0
0,0,0,0,0,0,0,3.04452252388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89037179946899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67658710479736,10.6773614883423,6.32435894012451,0,0,2.70805025100708,4.58496761322021,0,2.7725887298584,0,3.76120018959045,0,0,1.94591009616852,4.38202667236328,2.70805025100708,0,2.99573230743408,0,0,6.81673574447632,NA,0,0,3.29583692550659,6.36990118026733,6.10479307174683,8.99044132232666,5.79301357269287,10.4281272888184,9.86656379699707,0,6.16331481933594,4.49980974197388,7.5304799079895,4.29045963287354,4.38202667236328,0,7.47873497009277,0,0,0,0,0,0,0,0,0,0,0,3.36729574203491,2.94443893432617,0,0,0,0,0,0,0,0,3.78418970108032,0,0,3.09104251861572,0,0,0,0,0,2.56494927406311,2.56494927406311,0,0,0,0,0,0,5.77455139160156,6.12686920166016,5.30826759338379,6.34035921096802,0,0,5.85220241546631,5.49716806411743,5.82894563674927,5.08759641647339,10.2082481384277,0,4.70048046112061,0,0,6.13556480407715,5.98141431808472,0,0,0,0,0,0,0,0,0,4.54329490661621,0,0,0,0,0,0
